,Emoji,Emoji Sentiment,PA sentiment,PA polarity,PA subjectivity
7370,,,negative,-0.13055555555555556,0.40833333333333327
7371,,,positive,0.625,0.5
7372,,,positive,0.125,0.325
7373,,,positive,0.05833333333333334,0.225
7374,,,positive,0.5333333333333333,0.6500000000000001
7375,,,neutral,0.0,0.0
7376,,,positive,0.13636363636363635,0.5
7377,,,positive,0.10236111111111112,0.37041666666666667
7378,,,positive,0.08166666666666667,0.4600000000000001
7379,,,neutral,0.0,0.0
7380,,,positive,0.1,0.30000000000000004
7381,,,neutral,0.0,0.0
7382,,,positive,0.35555555555555557,0.5000000000000001
7383,,,negative,-0.225,0.375
7384,,,positive,0.4,0.6250000000000001
7385,,,neutral,0.0,0.0
7386,,,neutral,0.0,0.0
7387,,,positive,0.6,0.35
7388,,,positive,0.3666666666666667,0.7000000000000001
7389,,,positive,0.06818181818181818,0.42727272727272725
7390,,,positive,0.06727272727272728,0.4
7391,,,neutral,0.0,0.0
7392,,,neutral,0.0,1.0
7393,,,positive,0.5555555555555556,0.8166666666666668
7394,,,positive,0.041666666666666664,0.5416666666666666
7395,,,neutral,0.0,0.0
7396,,,neutral,0.0,0.3333333333333333
7397,,,positive,0.1488095238095238,0.45833333333333337
7398,,,positive,0.06818181818181818,0.22727272727272727
7399,,,negative,-0.09090909090909093,0.5386363636363636
7400,,,positive,0.15,0.42777777777777776
7401,,,positive,0.18333333333333335,0.8500000000000001
7402,,,positive,0.30121212121212115,0.5618181818181818
7403,,,positive,0.26333333333333336,0.62
7404,,,negative,-0.1,0.0
7405,,,neutral,0.0,0.0
7406,,,negative,-0.004545454545454547,0.35151515151515156
7407,,,negative,-0.09090909090909093,0.5386363636363636
7408,,,positive,0.14285714285714285,0.7678571428571428
7409,,,negative,-0.25,0.4
7410,,,positive,0.0909090909090909,0.3252525252525253
7411,,,positive,1.0,0.75
7412,,,positive,0.38125,0.80625
7413,,,positive,0.18000000000000002,0.38
7414,,,positive,0.2515151515151515,0.5772727272727273
7415,,,positive,0.033333333333333326,0.3833333333333333
7416,,,positive,0.4333333333333333,0.7333333333333333
7417,,,positive,0.1,0.35
7418,,,negative,-0.2,0.1
7419,,,neutral,0.0,0.0
7420,,,positive,0.09166666666666665,0.5166666666666666
7421,,,positive,0.25684523809523807,0.7464285714285714
7422,,,positive,0.115625,0.25
7423,,,neutral,0.0,1.0
7424,,,positive,0.19318181818181818,0.3939393939393939
7425,,,neutral,0.0,0.0
7426,,,positive,0.1,1.0
7427,,,positive,0.4533333333333333,0.5926666666666667
7428,,,neutral,0.0,0.5
7429,,,positive,0.18333333333333335,0.35000000000000003
7430,,,positive,0.3833333333333333,0.5499999999999999
7431,,,positive,0.08571428571428573,0.37261904761904757
7432,,,negative,-0.050505050505050504,0.32626262626262625
7433,,,positive,0.075,0.75
7434,,,neutral,0.0,0.0
7435,,,positive,0.34222222222222226,0.6216666666666667
7436,,,neutral,0.0,0.4
7437,,,positive,0.325,0.825
7438,,,positive,0.19999999999999998,0.6
7439,,,positive,0.6722222222222222,0.8166666666666668
7440,,,positive,0.12999999999999998,0.35500000000000004
7441,,,neutral,0.0,0.0
7442,,,positive,0.09333333333333334,0.3833333333333333
7443,,,neutral,0.0,0.8
7444,,,positive,0.125,0.5666666666666667
7445,,,positive,0.08611111111111112,0.3333333333333333
7446,,,positive,0.25,0.5
7447,,,positive,0.3181818181818182,0.4772727272727273
7448,,,positive,0.05909090909090909,0.46988636363636366
7449,,,positive,0.06818181818181818,0.7272727272727273
7450,,,negative,-0.09090909090909093,0.5386363636363636
7451,,,positive,0.06818181818181818,0.2897727272727273
7452,,,neutral,0.0,0.0
7453,,,negative,-0.10714285714285715,0.7178571428571429
7454,,,positive,0.575,0.75
7455,,,negative,-0.25,0.3
7456,,,negative,-0.20625000000000002,0.5916666666666667
7457,,,neutral,0.0,0.0
7458,,,positive,0.05,0.55
7459,,,positive,0.3266666666666667,0.49333333333333335
7460,,,positive,0.05000000000000001,0.19166666666666665
7461,,,negative,-0.03333333333333333,0.3666666666666667
7462,,,neutral,0.0,0.0
7463,,,negative,-0.1,0.5
7464,,,negative,-0.125,0.1875
7465,,,positive,0.15333333333333335,0.42000000000000004
7466,,,positive,0.0625,0.5
7467,,,positive,0.225,0.5
7468,,,negative,-0.09047619047619049,0.3261904761904762
7469,,,neutral,0.0,0.0
7470,,,positive,0.05,0.15
7471,,,negative,-0.04666666666666666,0.6466666666666666
7472,,,negative,-0.3166666666666667,0.3
7473,,,neutral,0.0,0.0
7474,,,positive,0.09350252525252525,0.35668686868686866
7475,,,neutral,0.0,0.0
7476,,,positive,0.05000000000000002,0.5
7477,,,positive,0.5,0.5666666666666668
7478,,,neutral,0.0,0.0
7479,,,positive,0.18333333333333335,0.8500000000000001
7480,,,neutral,0.0,0.0
7481,,,positive,0.15,0.5944444444444444
7482,,,positive,0.3,0.675
7483,,,neutral,0.0,0.0
7484,,,neutral,0.0,0.0
7485,,,positive,0.06818181818181818,0.22727272727272727
7486,,,neutral,0.0,0.0
7487,,,positive,0.09166666666666665,0.5166666666666666
7488,,,neutral,0.0,0.0
7489,,,positive,0.7,0.6000000000000001
7490,,,positive,0.04,0.6799999999999999
7491,,,positive,0.45833333333333337,0.7000000000000001
7492,,,neutral,0.0,1.0
7493,,,positive,0.06818181818181818,0.42727272727272725
7494,,,positive,0.5,0.5
7495,,,neutral,0.0,0.0
7496,,,positive,1.0,0.3
7497,,,positive,0.25,0.4
7498,,,neutral,0.0,0.0
7499,,,positive,0.09166666666666665,0.5166666666666666
7500,,,neutral,0.0,0.0
7501,,,negative,-0.1,0.15
7502,,,positive,0.3666666666666667,0.7000000000000001
7503,,,positive,0.3666666666666667,0.7000000000000001
7504,,,neutral,0.0,0.3333333333333333
7505,,,neutral,0.0,0.5
7506,,,positive,0.5,0.9
7507,,,positive,0.06818181818181818,0.22727272727272727
7508,,,neutral,0.0,0.3333333333333333
7509,,,neutral,0.0,1.0
7510,,,positive,0.08611111111111112,0.4305555555555556
7511,,,positive,0.1787878787878788,0.38242424242424244
7512,,,positive,0.1340909090909091,0.3386363636363636
7513,,,neutral,0.0,0.0
7514,,,positive,0.1,0.6166666666666667
7515,,,positive,0.13333333333333333,0.3666666666666667
7516,,,positive,0.3666666666666667,0.7000000000000001
7517,,,neutral,0.0,0.0
7518,,,neutral,0.0,1.0
7519,,,positive,0.43333333333333335,0.8
7520,,,neutral,0.0,0.0
7521,,,neutral,0.0,0.0
7522,,,negative,-0.184375,0.28125
7523,,,neutral,0.0,0.0
7524,,,neutral,0.0,0.0
7525,,,positive,0.24545454545454545,0.3666666666666667
7526,,,positive,0.5,0.5
7527,,,positive,0.2,0.3
7528,,,neutral,0.0,1.0
7529,,,positive,0.06818181818181818,0.42727272727272725
7530,,,positive,0.5,0.875
7531,,,positive,0.08148148148148147,0.562962962962963
7532,,,positive,0.04545454545454545,0.18484848484848485
7533,,,positive,0.24166666666666667,0.5416666666666666
7534,,,negative,-0.08333333333333333,0.03333333333333333
7535,,,neutral,0.0,0.0
7536,,,neutral,0.0,0.0
7537,,,positive,0.23333333333333334,0.5625
7538,,,negative,-0.08181818181818185,0.42727272727272725
7539,,,positive,0.16818181818181818,0.32727272727272727
7540,,,negative,-0.23333333333333325,0.7222222222222222
7541,,,positive,0.16666666666666666,0.19999999999999998
7542,,,positive,0.22857142857142856,0.48571428571428577
7543,,,neutral,0.0,0.06666666666666667
7544,,,neutral,0.0,0.0
7545,,,negative,-0.1,0.4
7546,,,neutral,0.0,0.0
7547,,,neutral,0.0,0.0
7548,,,positive,1.0,0.3
7549,,,negative,-0.3179924242424242,0.521969696969697
7550,,,neutral,0.0,0.0
7551,,,positive,0.25684523809523807,0.7464285714285714
7552,,,positive,0.28750000000000003,0.25
7553,,,neutral,0.0,0.0
7554,,,positive,0.09375,0.625
7555,,,neutral,0.0,0.0
7556,,,neutral,0.0,0.0
7557,,,neutral,0.0,0.0
7558,,,neutral,0.0,0.0
7559,,,neutral,0.0,0.0
7560,,,positive,0.4375,0.39166666666666666
7561,,,negative,-0.1,0.4
7562,,,neutral,0.0,0.0
7563,,,positive,0.024999999999999994,0.525
7564,,,neutral,0.0,0.0
7565,,,positive,0.16666666666666669,0.37333333333333335
7566,,,neutral,0.0,0.0
7567,,,neutral,0.0,0.0
7568,,,positive,0.16666666666666666,0.5416666666666666
7569,,,neutral,0.0,0.0
7570,,,positive,0.16666666666666666,0.5416666666666666
7571,,,positive,0.2375,0.35
7572,,,positive,0.014393939393939395,0.5924242424242424
7573,,,neutral,0.0,0.0
7574,,,positive,0.09166666666666665,0.5166666666666666
7575,,,positive,0.16666666666666666,0.7142857142857143
7576,,,positive,0.2,0.2
7577,,,neutral,0.0,0.0
7578,,,negative,-0.08181818181818185,0.42727272727272725
7579,,,positive,0.20000000000000004,0.7999999999999999
7580,,,negative,-0.0625,0.1875
7581,,,positive,0.8,0.75
7582,,,positive,0.09166666666666665,0.5166666666666666
7583,,,positive,0.02103174603174603,0.5199206349206349
7584,,,neutral,0.0,0.0
7585,,,neutral,0.0,0.0
7586,,,neutral,0.0,0.25
7587,,,positive,0.36283333333333334,0.5221666666666667
7588,,,neutral,0.0,0.25
7589,,,positive,1.0,0.75
7590,,,neutral,0.0,0.25
7591,,,positive,0.31727272727272726,0.3975757575757576
7592,,,positive,0.7291666666666667,0.8500000000000001
7593,,,negative,-0.2,0.35
7594,,,negative,-0.06666666666666665,0.7999999999999999
7595,,,positive,0.3666666666666667,0.7000000000000001
7596,,,neutral,0.0,0.25
7597,,,neutral,0.0,0.25
7598,,,neutral,0.0,0.25
7599,,,positive,0.04999999999999999,0.35000000000000003
7600,,,neutral,0.0,0.0
7601,,,positive,0.43333333333333335,0.75
7602,,,neutral,0.0,0.0625
7603,,,positive,0.4057142857142857,0.52
7604,,,positive,0.225,0.48750000000000004
7605,,,neutral,0.0,0.0
7606,,,positive,0.25,0.5
7607,,,neutral,0.0,0.0
7608,,,positive,0.05000000000000002,0.7
7609,,,positive,0.09166666666666665,0.5166666666666666
7610,,,neutral,0.0,0.0
7611,,,positive,0.22471590909090908,0.5761363636363637
7612,,,positive,0.8,1.0
7613,,,positive,0.3666666666666667,0.7000000000000001
7614,,,negative,-0.1,0.15
7615,,,neutral,0.0,0.0
7616,,,positive,0.24000000000000005,0.4514285714285714
7617,,,positive,0.2888888888888889,0.5666666666666668
7618,,,positive,0.2,0.25
7619,,,negative,-0.06666666666666667,0.09999999999999999
7620,,,positive,0.06818181818181818,0.22727272727272727
7621,,,positive,0.17777777777777778,0.3185185185185185
7622,,,neutral,0.0,0.0
7623,,,neutral,0.0,0.0
7624,,,positive,0.03333333333333333,0.06666666666666667
7625,,,neutral,0.0,0.0
7626,,,negative,-0.024242424242424232,0.7761363636363636
7627,,,positive,0.11666666666666665,0.5166666666666667
7628,,,positive,0.3,0.6444444444444445
7629,,,positive,0.16666666666666666,0.5416666666666666
7630,,,neutral,0.0,0.0
7631,,,negative,-0.3499999999999999,0.3333333333333333
7632,,,negative,-0.125,0.375
7633,,,positive,2.7755575615628914e-17,0.65
7634,,,positive,0.55,0.65
7635,,,positive,0.15833333333333335,0.4777777777777778
7636,,,positive,0.5666666666666668,0.7666666666666666
7637,,,negative,-0.2,0.3
7638,,,positive,0.09166666666666665,0.5166666666666666
7639,,,positive,0.3666666666666667,0.6333333333333333
7640,,,positive,0.25,0.3
7641,,,positive,0.16666666666666666,0.39999999999999997
7642,,,neutral,0.0,0.0
7643,,,positive,0.25684523809523807,0.7464285714285714
7644,,,positive,0.18055555555555555,0.32222222222222224
7645,,,positive,0.5,0.475
7646,,,negative,-0.08333333333333333,0.5777777777777778
7647,,,positive,0.5,0.5625
7648,,,negative,-0.08333333333333333,0.14722222222222223
7649,,,positive,0.175,0.8
7650,,,neutral,0.0,0.0
7651,,,positive,0.25684523809523807,0.7464285714285714
7652,,,positive,0.7,0.6000000000000001
7653,,,positive,0.16666666666666666,0.5416666666666666
7654,,,positive,0.55,0.65
7655,,,positive,0.3,0.775
7656,,,positive,0.45833333333333337,0.34375
7657,,,positive,0.3125,0.75
7658,,,neutral,0.0,0.0
7659,,,positive,0.35,0.75
7660,,,neutral,0.0,0.0
7661,,,positive,0.10000000000000003,0.6
7662,,,positive,0.45,0.8500000000000001
7663,,,positive,0.49583333333333335,0.6000000000000001
7664,,,positive,0.13333333333333333,0.2555555555555556
7665,,,neutral,0.0,0.0
7666,,,neutral,0.0,0.0
7667,,,neutral,0.0,0.1
7668,,,positive,0.24722222222222223,0.4416666666666667
7669,,,positive,0.07878787878787878,0.18484848484848485
7670,,,positive,0.16999999999999998,0.38
7671,,,positive,0.13333333333333333,0.7999999999999999
7672,,,neutral,0.0,0.25
7673,,,neutral,0.0,0.0
7674,,,positive,0.2518939393939394,0.39166666666666666
7675,,,positive,0.4,1.0
7676,,,positive,0.17750000000000002,0.5266666666666666
7677,,,positive,0.3181818181818182,0.4772727272727273
7678,,,neutral,0.0,0.0
7679,,,positive,0.26666666666666666,0.48333333333333334
7680,,,positive,0.13636363636363635,0.45454545454545453
7681,,,positive,0.07619047619047618,0.3511904761904762
7682,,,positive,0.05,0.55
7683,,,negative,-0.015909090909090914,0.18863636363636363
7684,,,positive,0.18333333333333335,0.75
7685,,,neutral,0.0,0.0
7686,,,positive,0.4,0.7166666666666667
7687,,,positive,0.09166666666666665,0.5166666666666666
7688,,,neutral,0.0,0.0
7689,,,positive,0.6,1.0
7690,,,positive,0.0909090909090909,0.30303030303030304
7691,,,positive,0.10833333333333334,0.3
7692,,,positive,0.125,0.7083333333333334
7693,,,neutral,0.0,0.03333333333333333
7694,,,positive,0.075,0.475
7695,,,neutral,0.0,0.0
7696,,,negative,-0.2,0.0
7697,,,neutral,0.0,0.0
7698,,,positive,0.2265625,0.25
7699,,,positive,0.13636363636363635,0.45454545454545453
7700,,,positive,0.1,0.4
7701,,,positive,0.175,0.35
7702,,,positive,0.3,0.1
7703,,,negative,-0.2,0.3
7704,,,positive,0.75,0.75
7705,,,positive,0.3,0.5
7706,,,neutral,0.0,0.0
7707,,,positive,0.1,0.55
7708,,,positive,0.0625,0.5
7709,,,positive,0.1621212121212121,0.3348484848484849
7710,,,positive,0.45,0.95
7711,,,positive,0.2111111111111111,0.2222222222222222
7712,,,neutral,0.0,0.0
7713,,,neutral,0.0,0.0
7714,,,neutral,0.0,0.0625
7715,,,neutral,0.0,0.0
7716,,,positive,0.016666666666666663,0.30625
7717,,,negative,-0.3125,0.6875
7718,,,negative,-0.3125,0.6875
7719,,,neutral,0.0,0.0
7720,,,positive,0.09374999999999999,0.455
7721,,,positive,0.6,1.0
7722,,,neutral,0.0,0.35714285714285715
7723,,,neutral,0.0,0.0
7724,,,neutral,0.0,0.0
7725,,,positive,0.2,0.7
7726,,,positive,0.32,0.5900000000000001
7727,,,positive,0.05000000000000002,0.5
7728,,,positive,0.4125,0.35
7729,,,positive,0.0888888888888889,0.7000000000000001
7730,,,neutral,0.0,0.0
7731,,,positive,0.22499999999999998,0.47500000000000003
7732,,,neutral,0.0,0.0
7733,,,neutral,0.0,0.0
7734,,,neutral,0.0,0.0
7735,,,positive,0.18888888888888888,0.47500000000000003
7736,,,positive,0.2642857142857143,0.5928571428571427
7737,,,neutral,0.0,0.0
7738,,,positive,0.18333333333333335,0.8500000000000001
7739,,,negative,-0.10555555555555553,0.41111111111111104
7740,,,positive,0.5,0.5
7741,,,neutral,0.0,0.2
7742,,,positive,0.3416666666666667,0.42500000000000004
7743,,,positive,0.25,0.23333333333333334
7744,,,neutral,0.0,0.0
7745,,,neutral,0.0,0.0
7746,,,neutral,0.0,0.0
7747,,,neutral,0.0,0.0
7748,,,positive,0.44999999999999996,0.7
7749,,,positive,0.2,0.4
7750,,,neutral,0.0,0.0
7751,,,positive,0.35,0.45
7752,,,neutral,0.0,0.0
7753,,,positive,0.28750000000000003,0.5874999999999999
7754,,,positive,0.40625,0.575
7755,,,positive,0.5007575757575757,0.7608585858585859
7756,,,negative,-0.3125,0.6875
7757,,,positive,0.06666666666666667,0.4666666666666666
7758,,,positive,0.21666666666666667,0.7833333333333332
7759,,,negative,-0.05,0.30000000000000004
7760,,,neutral,0.0,0.0
7761,,,positive,0.5833333333333334,0.8500000000000001
7762,,,positive,0.24047619047619048,0.48095238095238096
7763,,,positive,0.55,0.7
7764,,,neutral,0.0,0.0
7765,,,neutral,0.0,1.0
7766,,,positive,0.4666666666666667,0.5800000000000001
7767,,,neutral,0.0,0.0
7768,,,positive,0.12222222222222223,0.2555555555555556
7769,,,neutral,0.0,0.0
7770,,,positive,0.2,0.4
7771,,,positive,0.06818181818181818,0.22727272727272727
7772,,,neutral,0.0,0.0
7773,,,positive,0.13333333333333333,0.43333333333333335
7774,,,positive,0.25,0.3333333333333333
7775,,,positive,0.05,0.15
7776,,,positive,0.16875,0.30000000000000004
7777,,,positive,0.12323232323232323,0.5444444444444444
7778,,,negative,-0.06666666666666667,0.26666666666666666
7779,,,positive,0.17857142857142858,0.2857142857142857
7780,,,negative,-0.35,0.6
7781,,,positive,0.024999999999999994,0.05
7782,,,positive,0.18409090909090908,0.3386363636363636
7783,,,neutral,0.0,0.0
7784,,,neutral,0.0,0.0
7785,,,negative,-0.3,0.5
7786,,,neutral,0.0,0.0
7787,,,positive,0.2867243867243867,0.5753246753246753
7788,,,positive,0.15,0.2833333333333334
7789,,,positive,0.19999999999999998,0.3416666666666666
7790,,,negative,-0.30000000000000004,0.39999999999999997
7791,,,neutral,0.0,0.0
7792,,,positive,0.13906249999999998,0.49375
7793,,,positive,0.18055555555555555,0.32222222222222224
7794,,,negative,-0.6,1.0
7795,,,positive,0.7,0.95
7796,,,positive,0.23611111111111108,0.47222222222222215
7797,,,positive,0.13636363636363635,0.45454545454545453
7798,,,positive,0.25166666666666665,0.3533333333333334
7799,,,positive,0.65,0.825
7800,,,negative,-0.13999999999999999,0.42000000000000004
7801,,,positive,0.11212121212121212,0.26666666666666666
7802,,,neutral,0.0,1.0
7803,,,positive,0.19333333333333333,0.34
7804,,,positive,0.11818181818181818,0.3397727272727273
7805,,,positive,0.2,0.4
7806,,,neutral,0.0,0.0
7807,,,positive,0.33,0.77
7808,,,positive,0.8,1.0
7809,,,neutral,0.0,0.0
7810,,,negative,-0.6666666666666666,1.0
7811,,,positive,0.3,0.5
7812,,,positive,0.2654761904761905,0.5654761904761905
7813,,,positive,0.24666666666666667,0.5000000000000001
7814,,,positive,0.5,0.475
7815,,,negative,-0.15,0.75
7816,,,positive,0.25,0.3
7817,,,neutral,0.0,0.0
7818,,,positive,0.04545454545454545,0.15151515151515152
7819,,,neutral,0.0,0.0
7820,,,neutral,0.0,0.08333333333333333
7821,,,positive,0.5333333333333333,0.611111111111111
7822,,,positive,0.6,0.8
7823,,,positive,0.11818181818181818,0.3397727272727273
7824,,,positive,0.25,0.75
7825,,,positive,0.17500000000000002,0.44166666666666665
7826,,,positive,0.32499999999999996,0.65
7827,,,neutral,0.0,0.05
7828,,,negative,-0.2,0.3
7829,,,neutral,0.0,0.0
7830,,,neutral,0.0,0.0
7831,,,negative,-0.012499999999999997,0.1625
7832,,,positive,0.054166666666666675,0.44166666666666665
7833,,,positive,0.25,0.612962962962963
7834,,,positive,0.425,0.525
7835,,,positive,0.125,0.2
7836,,,positive,0.3666666666666667,0.45555555555555555
7837,,,neutral,0.0,0.0
7838,,,positive,0.35,0.35
7839,,,positive,0.043333333333333335,0.5566666666666666
7840,,,neutral,0.0,0.1
7841,,,neutral,0.0,0.0
7842,,,positive,0.20625,0.7097222222222223
7843,,,positive,0.22222222222222224,0.23333333333333336
7844,,,positive,0.024999999999999994,0.45
7845,,,negative,-0.2,0.2
7846,,,neutral,0.0,0.0
7847,,,neutral,0.0,0.0
7848,,,positive,0.12222222222222223,0.2555555555555556
7849,,,positive,0.5,0.5
7850,,,neutral,0.0,0.0
7851,,,neutral,0.0,0.0
7852,,,positive,0.5333333333333333,0.8
7853,,,negative,-0.32222222222222224,0.35555555555555557
7854,,,negative,-0.0016666666666666705,0.25166666666666665
7855,,,positive,0.06818181818181818,0.22727272727272727
7856,,,neutral,0.0,0.0
7857,,,positive,0.5555555555555556,0.65
7858,,,neutral,0.0,0.0
7859,,,positive,0.2,0.2
